#|num|weight|mean|covariance matrix|
|0|990.0970506934658|14.57347011478266 -0.7562203052179565 34.76208036819381|10.791117040599657 4.3374486077862535 8.287061249037139 4.3374486077862535 11.904214660012101 5.706146962495788 8.28706124903714 5.7061469624957875 16.005491136663093|
|1|692.8540961028118|-4.844892797516611 7.626862924840996 29.622659002385813|4.284872213659144 2.8640805139896304 -0.04294945852038906 2.8640805139896304 13.429163070719845 -0.02078048071030114 -0.04294945852038906 -0.020780480710301148 7.822703651368015|
|2|1339.3147626568295|22.44614293257197 13.566245708783454 18.98818199624956|13.7301465396684 2.226275131973386 -1.70265420858573 2.2262751319733853 9.397148370172129 4.106587693176598 -1.7026542085857301 4.106587693176599 18.07207552269201|
|3|1238.3844677019058|8.515594751061359 -4.975174772636128 18.91560845142494|14.945426391394998 3.3883133029469423 16.342107245530478 3.3883133029469423 6.469023804602774 4.476110195688911 16.342107245530475 4.476110195688911 32.248646446773954|
|4|1453.804452305802|8.18421528775456 13.435744825272227 30.569216208439922|33.12984826935671 4.872635054614174 -10.342596130373456 4.872635054614174 5.4330582914247465 -2.653442418196603 -10.342596130373455 -2.653442418196603 15.954786211652547|
|5|538.8309581331783|-16.77985631277738 26.858478263226313 18.565863857965482|9.295329453540518 -5.112010360387382 4.581891922597667 -5.112010360387382 9.934815784648181 -2.8836076227587477 4.581891922597668 -2.8836076227587473 9.791431743781281|
|6|1207.4603116252802|-6.192261736937918 -0.49488336482787043 37.98788151447372|10.148739273875115 -1.7079496237938585 -4.306274040168191 -1.707949623793859 10.134929322961534 -2.2918556696448356 -4.306274040168191 -2.2918556696448356 13.583186653345672|
|7|793.1203018657854|-4.502464442857274 12.89170404334955 39.27200370403038|13.45478040238759 2.800353403959734 -4.734083466075334 2.800353403959734 8.52322680944372 0.7030059870799921 -4.734083466075335 0.7030059870799925 6.477201988828526|
|8|1503.346743922302|18.41539221745224 6.346513638994247 26.00001342203661|7.57460231574589 -2.1218664783355683 0.18495074168475711 -2.1218664783355683 11.285848589302836 1.9593845299071875 0.1849507416847571 1.959384529907187 31.748302944258725|
|9|452.98475499264896|-7.897781635343428 18.026641184780484 22.63559933371843|6.069686102416716 -3.4570332038920197 2.414832202591514 -3.4570332038920197 9.764278472811968 1.409190414329063 2.4148322025915134 1.4091904143290628 5.523663778627323|
